uf;cod_munic;nome_do_municipio;populacao
SC;11603;Nova Veneza; 13 664
SC;11652;Novo Horizonte; 2 650
SC;11702;Orleans; 23 661
SC;11751;Otacílio Costa; 17 312
SC;11801;Ouro; 7 032
SC;11850;Ouro Verde; 2 181
SC;11876;Paial; 1 927
SC;11892;Painel; 2 215
SC;11900;Palhoça; 222 598
SC;12007;Palma Sola; 7 605
SC;12056;Palmeira; 2 561
SC;12106;Palmitos; 15 626
SC;12205;Papanduva; 19 150
SC;12239;Paraíso; 4 267
SC;12254;Passo de Torres; 12 897
SC;12270;Passos Maia; 4 034
SC;12304;Paulo Lopes; 9 066
SC;12403;Pedras Grandes; 4 245
SC;12502;Penha; 33 663
SC;12601;Peritiba; 2 992
SC;12650;Pescaria Brava; 10 190
SC;12700;Petrolândia; 6 716
SC;12809;Balneário Piçarras; 27 127
SC;12908;Pinhalzinho; 21 972
SC;13005;Pinheiro Preto; 3 473
SC;13104;Piratuba; 5 769
SC;13153;Planalto Alegre; 2 946
SC;13203;Pomerode; 34 263
SC;13302;Ponte Alta; 4 437
SC;13351;Ponte Alta do Norte; 3 210
SC;13401;Ponte Serrada; 10 649
SC;13500;Porto Belo; 27 688
SC;13609;Porto União; 32 970
SC;13708;Pouso Redondo; 17 125
SC;13807;Praia Grande; 8 270
SC;13906;Presidente Castello Branco; 1 689
SC;14003;Presidente Getúlio; 20 010
SC;14102;Presidente Nereu; 2 301
SC;14151;Princesa; 2 964
SC;14201;Quilombo; 10 937
SC;14300;Rancho Queimado; 3 279
SC;14409;Rio das Antas; 6 253
SC;14508;Rio do Campo; 6 452
SC;14607;Rio do Oeste; 7 747
SC;14706;Rio dos Cedros; 10 865
SC;14805;Rio do Sul; 72 587
SC;14904;Rio Fortuna; 4 847
SC;15000;Rio Negrinho; 39 258
SC;15059;Rio Rufino; 2 397
SC;15075;Riqueza; 4 768
SC;15109;Rodeio; 12 757
SC;15208;Romelândia; 4 823
SC;15307;Salete; 7 489
SC;15356;Saltinho; 3 632
SC;15406;Salto Veloso; 4 390
SC;15455;Sangão; 12 882
SC;15505;Santa Cecília; 15 546
SC;15554;Santa Helena; 2 425
SC;15604;Santa Rosa de Lima; 2 088
SC;15653;Santa Rosa do Sul; 9 792
SC;15679;Santa Terezinha; 8 066
SC;15687;Santa Terezinha do Progresso; 2 576
SC;15695;Santiago do Sul; 1 651
SC;15703;Santo Amaro da Imperatriz; 27 272
SC;15752;São Bernardino; 2 684
SC;15802;São Bento do Sul; 83 275
SC;15901;São Bonifácio; 2 946
SC;16008;São Carlos; 10 282
SC;16057;São Cristóvão do Sul; 6 084
SC;16107;São Domingos; 9 226
SC;16206;São Francisco do Sul; 52 674
SC;16255;São João do Oeste; 6 295
SC;16305;São João Batista; 32 687
SC;16354;São João do Itaperiú; 4 463
SC;16404;São João do Sul; 8 668
SC;16503;São Joaquim; 25 939
SC;16602;São José; 270 295
SC;16701;São José do Cedro; 14 167
SC;16800;São José do Cerrito; 8 708
SC;16909;São Lourenço do Oeste; 24 785
SC;17006;São Ludgero; 13 509
SC;17105;São Martinho; 3 405
SC;17154;São Miguel da Boa Vista; 1 781
SC;17204;São Miguel do Oeste; 44 330
SC;17253;São Pedro de Alcântara; 5 776
SC;17303;Saudades; 10 265
SC;17402;Schroeder; 20 061
SC;17501;Seara; 18 620
SC;17550;Serra Alta; 3 303
SC;17600;Siderópolis; 13 714
SC;17709;Sombrio; 29 991
SC;17758;Sul Brasil; 2 832
SC;17808;Taió; 18 318
SC;17907;Tangará; 8 143
SC;17956;Tigrinhos; 2 329
SC;18004;Tijucas; 51 592
SC;18103;Timbé do Sul; 5 386
SC;18202;Timbó; 46 099
SC;18251;Timbó Grande; 7 342
SC;18301;Três Barras; 19 746
SC;18350;Treviso; 3 689
SC;18400;Treze de Maio; 7 362
SC;18509;Treze Tílias; 8 787
SC;18608;Trombudo Central; 7 274
SC;18707;Tubarão; 110 088
SC;18756;Tunápolis; 4 916
SC;18806;Turvo; 13 043
SC;18855;União do Oeste; 2 774
SC;18905;Urubici; 10 834
SC;18954;Urupema; 2 656
SC;19002;Urussanga; 20 919
SC;19101;Vargeão; 3 634
SC;19150;Vargem; 2 627
SC;19176;Vargem Bonita; 4 576
SC;19200;Vidal Ramos; 6 189
SC;19309;Videira; 55 466
SC;19358;Vitor Meireles; 5 370
SC;19408;Witmarsum; 4 255
SC;19507;Xanxerê; 51 607
SC;19606;Xavantina; 3 653
SC;19705;Xaxim; 31 918
SC;19853;Zortéa; 3 930
SC;20000;Balneário Rincão; 15 981
RS;34;Aceguá; 4 170
RS;59;Água Santa; 3 912
RS;109;Agudo; 16 039
RS;208;Ajuricaba; 6 720
RS;307;Alecrim; 6 123
RS;406;Alegrete; 72 409
RS;455;Alegria; 3 651
RS;471;Almirante Tamandaré do Sul; 1 969
RS;505;Alpestre; 7 117
RS;554;Alto Alegre; 1 800
RS;570;Alto Feliz; 3 072
RS;604;Alvorada; 187 315
RS;638;Amaral Ferrador; 5 310
RS;646;Ametista do Sul; 7 650
RS;661;André da Rocha; 1 135
RS;703;Anta Gorda; 5 957
RS;802;Antônio Prado; 12 980
RS;851;Arambaré; 4 112
RS;877;Araricá; 8 525
RS;901;Aratiba; 6 483
RS;1008;Arroio do Meio; 21 963
RS;1057;Arroio do Sal; 11 057
RS;1073;Arroio do Padre; 2 599
RS;1107;Arroio dos Ratos; 14 601
RS;1206;Arroio do Tigre; 12 058
RS;1305;Arroio Grande; 17 558
RS;1404;Arvorezinha; 10 322
RS;1503;Augusto Pestana; 7 149
RS;1552;Áurea; 3 396
RS;1602;Bagé; 117 938
RS;1636;Balneário Pinhal; 14 955
RS;1651;Barão; 6 461
RS;1701;Barão de Cotegipe; 7 144
RS;1750;Barão do Triunfo; 5 889
RS;1800;Barracão; 4 831
RS;1859;Barra do Guarita; 3 161
RS;1875;Barra do Quaraí; 4 241
RS;1909;Barra do Ribeiro; 12 225
RS;1925;Barra do Rio Azul; 1 696
RS;1958;Barra Funda; 2 498
RS;2006;Barros Cassal; 9 296
RS;2055;Benjamin Constant do Sul; 2 082
RS;2105;Bento Gonçalves; 123 151
RS;2154;Boa Vista das Missões; 1 933
RS;2204;Boa Vista do Buricá; 6 966
RS;2220;Boa Vista do Cadeado; 2 229
RS;2238;Boa Vista do Incra; 2 271
RS;2253;Boa Vista do Sul; 2 779
RS;2303;Bom Jesus; 11 202
RS;2352;Bom Princípio; 13 132
RS;2378;Bom Progresso; 2 096
RS;2402;Bom Retiro do Sul; 12 294
RS;2451;Boqueirão do Leão; 6 247
RS;2501;Bossoroca; 5 890
RS;2584;Bozano; 2 151
RS;2600;Braga; 3 268
RS;2659;Brochier; 4 966
RS;2709;Butiá; 19 084
RS;2808;Caçapava do Sul; 32 515
RS;2907;Cacequi; 11 157
RS;3004;Cachoeira do Sul; 80 070
RS;3103;Cachoeirinha; 136 258
RS;3202;Cacique Doble; 4 603
RS;3301;Caibaté; 4 704
RS;3400;Caiçara; 4 836
RS;3509;Camaquã; 62 200
RS;3558;Camargo; 2 981
RS;3608;Cambará do Sul; 6 361
RS;3673;Campestre da Serra; 3 242
RS;3707;Campina das Missões; 5 882
RS;3806;Campinas do Sul; 5 284
RS;3905;Campo Bom; 62 886
RS;4002;Campo Novo; 4 975
RS;4101;Campos Borges; 3 613
RS;4200;Candelária; 28 906
RS;4309;Cândido Godói; 6 294
RS;4358;Candiota; 10 710
RS;4408;Canela; 48 946
RS;4507;Canguçu; 49 680
RS;4606;Canoas; 347 657
RS;4614;Canudos do Vale; 1 656
RS;4622;Capão Bonito do Sul; 1 733
RS;4630;Capão da Canoa; 63 594
RS;4655;Capão do Cipó; 3 119
RS;4663;Capão do Leão; 26 487
RS;4671;Capivari do Sul; 3 991
RS;4689;Capela de Santana; 11 159
RS;4697;Capitão; 2 917
RS;4705;Carazinho; 61 804
RS;4713;Caraá; 7 360
RS;4804;Carlos Barbosa; 30 418
RS;4853;Carlos Gomes; 1 368
RS;4903;Casca; 9 465
RS;4952;Caseiros; 3 000
RS;5009;Catuípe; 8 674
RS;5108;Caxias do Sul; 463 338
RS;5116;Centenário; 2 721
RS;5124;Cerrito; 5 808
RS;5132;Cerro Branco; 3 802
RS;5157;Cerro Grande; 2 379
RS;5173;Cerro Grande do Sul; 9 178
RS;5207;Cerro Largo; 13 705
RS;5306;Chapada; 9 540
RS;5355;Charqueadas; 35 012
RS;5371;Charrua; 2 768
RS;5405;Chiapetta; 3 913
RS;5439;Chuí; 6 262
RS;5447;Chuvisca; 4 597
RS;5454;Cidreira; 17 071
RS;5504;Ciríaco; 4 146
RS;5587;Colinas; 2 423
RS;5603;Colorado; 3 258
RS;5702;Condor; 6 406
RS;5801;Constantina; 10 385
RS;5835;Coqueiro Baixo; 1 290
RS;5850;Coqueiros do Sul; 2 211
RS;5871;Coronel Barros; 2 822
RS;5900;Coronel Bicaco; 6 144
RS;5934;Coronel Pilar; 1 607
RS;5959;Cotiporã; 3 846
RS;5975;Coxilha; 2 667
RS;6007;Crissiumal; 12 886
RS;6056;Cristal; 7 299
RS;6072;Cristal do Sul; 2 692
RS;6106;Cruz Alta; 58 913
RS;6130;Cruzaltense; 1 635
RS;6205;Cruzeiro do Sul; 11 600
RS;6304;David Canabarro; 4 321
RS;6320;Derrubadas; 2 751
RS;6353;Dezesseis de Novembro; 2 507
RS;6379;Dilermando de Aguiar; 2 806
RS;6403;Dois Irmãos; 30 709
RS;6429;Dois Irmãos das Missões; 2 090
RS;6452;Dois Lajeados; 3 097
RS;6502;Dom Feliciano; 13 051
RS;6551;Dom Pedro de Alcântara; 2 562
RS;6601;Dom Pedrito; 36 981
RS;6700;Dona Francisca; 3 079
RS;6734;Doutor Maurício Cardoso; 4 470
RS;6759;Doutor Ricardo; 1 888
RS;6767;Eldorado do Sul; 39 559
RS;6809;Encantado; 22 962
RS;6908;Encruzilhada do Sul; 23 819
RS;6924;Engenho Velho; 1 296
RS;6932;Entre-Ijuís; 9 158
RS;6957;Entre Rios do Sul; 2 685
RS;6973;Erebango; 3 054
RS;7005;Erechim; 105 705
RS;7054;Ernestina; 3 034
RS;7104;Herval; 6 191
RS;7203;Erval Grande; 4 930
RS;7302;Erval Seco; 6 787
RS;7401;Esmeralda; 3 195
RS;7450;Esperança do Sul; 3 226
RS;7500;Espumoso; 15 173
RS;7559;Estação; 5 582
RS;7609;Estância Velha; 47 912
RS;7708;Esteio; 76 137
RS;7807;Estrela; 32 183
RS;7815;Estrela Velha; 3 070
RS;7831;Eugênio de Castro; 2 633
RS;7864;Fagundes Varela; 2 566
RS;7906;Farroupilha; 69 885
RS;8003;Faxinal do Soturno; 6 702
RS;8052;Faxinalzinho; 2 520
RS;8078;Fazenda Vilanova; 4 291
RS;8102;Feliz; 13 764
RS;8201;Flores da Cunha; 30 892
RS;8250;Floriano Peixoto; 1 668
RS;8300;Fontoura Xavier; 9 550
RS;8409;Formigueiro; 6 413
RS;8433;Forquetinha; 2 393
RS;8458;Fortaleza dos Valos; 4 477
RS;8508;Frederico Westphalen; 32 627
RS;8607;Garibaldi; 34 335
RS;8656;Garruchos; 2 688
RS;8706;Gaurama; 5 665
RS;8805;General Câmara; 7 612
RS;8854;Gentil; 1 742
RS;8904;Getúlio Vargas; 16 602
RS;9001;Giruá; 16 013
RS;9050;Glorinha; 7 658
RS;9100;Gramado; 40 134
RS;9126;Gramado dos Loureiros; 2 014
RS;9159;Gramado Xavier; 3 304
RS;9209;Gravataí; 265 070
RS;9258;Guabiju; 1 417
RS;9308;Guaíba; 92 924
RS;9407;Guaporé; 25 268
RS;9506;Guarani das Missões; 7 415
RS;9555;Harmonia; 5 378
RS;9571;Herveiras; 2 526
RS;9605;Horizontina; 18 851
RS;9654;Hulha Negra; 5 976
RS;9704;Humaitá; 4 681
RS;9753;Ibarama; 3 732
RS;9803;Ibiaçá; 4 527
RS;9902;Ibiraiaras; 6 776
RS;9951;Ibirapuitã; 3 723
RS;10009;Ibirubá; 21 583
RS;10108;Igrejinha; 32 808
RS;10207;Ijuí; 84 726
RS;10306;Ilópolis; 4 157
RS;10330;Imbé; 26 824
RS;10363;Imigrante; 3 080
RS;10405;Independência; 6 427
RS;10413;Inhacorá; 2 014
RS;10439;Ipê; 5 325
RS;10462;Ipiranga do Sul; 1 720
RS;10504;Iraí; 7 482
RS;10538;Itaara; 5 572
RS;10553;Itacurubi; 2 995
RS;10579;Itapuca; 1 937
RS;10603;Itaqui; 35 768
RS;10652;Itati; 2 638
RS;10702;Itatiba do Sul; 3 208
RS;10751;Ivorá; 1 929
RS;10801;Ivoti; 22 983
RS;10850;Jaboticaba; 3 779
RS;10876;Jacuizinho; 2 040
RS;10900;Jacutinga; 3 338
RS;11007;Jaguarão; 26 603
RS;11106;Jaguari; 10 579
RS;11122;Jaquirana; 3 690
RS;11130;Jari; 3 349
RS;11155;Jóia; 7 184
RS;11205;Júlio de Castilhos; 18 226
RS;11239;Lagoa Bonita do Sul; 2 251
RS;11254;Lagoão; 5 341
RS;11270;Lagoa dos Três Cantos; 1 738
RS;11304;Lagoa Vermelha; 27 659
RS;11403;Lajeado; 93 646
RS;11429;Lajeado do Bugre; 2 601
RS;11502;Lavras do Sul; 7 157
RS;11601;Liberato Salzano; 4 781
RS;11627;Lindolfo Collor; 6 244
RS;11643;Linha Nova; 1 683
RS;11700;Machadinho; 5 735
RS;11718;Maçambará; 4 425
RS;11734;Mampituba; 3 131
RS;11759;Manoel Viana; 6 801
RS;11775;Maquiné; 7 418
RS;11791;Maratá; 2 470
RS;11809;Marau; 45 126
RS;11908;Marcelino Ramos; 4 320
RS;11981;Mariana Pimentel; 3 916
RS;12005;Mariano Moro; 1 858
RS;12054;Marques de Souza; 3 969
RS;12104;Mata; 4 698
RS;12138;Mato Castelhano; 2 553
RS;12153;Mato Leitão; 4 859
RS;12179;Mato Queimado; 1 795
RS;12203;Maximiliano de Almeida; 4 191
RS;12252;Minas do Leão; 7 505
RS;12302;Miraguaí; 4 427
RS;12351;Montauri; 1 499
RS;12377;Monte Alegre dos Campos; 3 180
RS;12385;Monte Belo do Sul; 2 557
RS;12401;Montenegro; 63 624
RS;12427;Mormaço; 2 756
RS;12443;Morrinhos do Sul; 3 071
RS;12450;Morro Redondo; 6 046
RS;12476;Morro Reuter; 6 029
RS;12500;Mostardas; 12 090
RS;12609;Muçum; 4 601
RS;12617;Muitos Capões; 2 879
RS;12625;Muliterno; 1 721
RS;12658;Não-Me-Toque; 17 898
RS;12674;Nicolau Vergueiro; 1 932
RS;12708;Nonoai; 13 719
RS;12757;Nova Alvorada; 3 163
RS;12807;Nova Araçá; 4 954
RS;12906;Nova Bassano; 9 649
RS;12955;Nova Boa Vista; 2 042
RS;13003;Nova Bréscia; 3 044
RS;13011;Nova Candelária; 3 061
RS;13037;Nova Esperança do Sul; 4 865
RS;13060;Nova Hartz; 20 088
RS;13086;Nova Pádua; 2 343
RS;13102;Nova Palma; 5 586
RS;13201;Nova Petrópolis; 23 177
RS;13300;Nova Prata; 25 692
RS;13334;Nova Ramada; 2 163
RS;13359;Nova Roma do Sul; 3 466
RS;13375;Nova Santa Rita; 29 024
RS;13391;Novo Cabrais; 3 568
RS;13409;Novo Hamburgo; 227 732
RS;13425;Novo Machado; 3 198
RS;13441;Novo Tiradentes; 2 146
RS;13466;Novo Xingu; 1 646
RS;13490;Novo Barreiro; 4 272
RS;13508;Osório; 47 400
RS;13607;Paim Filho; 3 629
RS;13656;Palmares do Sul; 12 844
RS;13706;Palmeira das Missões; 33 216
RS;13805;Palmitinho; 7 839
RS;13904;Panambi; 43 515
RS;13953;Pantano Grande; 10 212
RS;14001;Paraí; 7 194
RS;14027;Paraíso do Sul; 6 519
RS;14035;Pareci Novo; 4 319
RS;14050;Parobé; 52 058
RS;14068;Passa Sete; 3 982
RS;14076;Passo do Sobrado; 6 025
RS;14100;Passo Fundo; 206 224
RS;14134;Paulo Bento; 2 144
RS;14159;Paverama; 7 978
RS;14175;Pedras Altas; 2 061
RS;14209;Pedro Osório; 7 484
RS;14308;Pejuçara; 3 745
RS;14407;Pelotas; 325 689
RS;14423;Picada Café; 5 351
RS;14456;Pinhal; 2 959
RS;14464;Pinhal da Serra; 2 248
RS;14472;Pinhal Grande; 3 805
RS;14498;Pinheirinho do Vale; 4 540
RS;14506;Pinheiro Machado; 11 214
RS;14548;Pinto Bandeira; 2 723
RS;14555;Pirapó; 2 260
RS;14605;Piratini; 17 502
RS;14704;Planalto; 10 406
RS;14753;Poço das Antas; 2 171
RS;14779;Pontão; 3 296
RS;14787;Ponte Preta; 1 575
RS;14803;Portão; 34 072
RS;14902;Porto Alegre;1 332 570
RS;15008;Porto Lucena; 4 360
RS;15057;Porto Mauá; 2 142
RS;15073;Porto Vera Cruz; 1 560
RS;15107;Porto Xavier; 9 938
RS;15131;Pouso Novo; 1 739
RS;15149;Presidente Lucena; 3 077
RS;15156;Progresso; 5 340
RS;15172;Protásio Alves; 2 025
RS;15206;Putinga; 3 747
RS;15305;Quaraí; 23 500
RS;15313;Quatro Irmãos; 1 552
RS;15321;Quevedos; 2 507
RS;15354;Quinze de Novembro; 3 910
RS;15404;Redentora; 9 738
RS;15453;Relvado; 1 796
RS;15503;Restinga Sêca; 14 939
RS;15552;Rio dos Índios; 2 835
RS;15602;Rio Grande; 191 900
RS;15701;Rio Pardo; 34 654
RS;15750;Riozinho; 4 473
RS;15800;Roca Sales; 10 418
RS;15909;Rodeio Bonito; 6 654
RS;15958;Rolador; 2 291
RS;16006;Rolante; 21 253
RS;16105;Ronda Alta; 9 777
RS;16204;Rondinha; 4 991
RS;16303;Roque Gonzales; 6 576
RS;16402;Rosário do Sul; 36 630
RS;16428;Sagrada Família; 2 480
RS;16436;Saldanha Marinho; 2 575
RS;16451;Salto do Jacuí; 10 203
RS;16477;Salvador das Missões; 2 877
RS;16501;Salvador do Sul; 6 879
RS;16600;Sananduva; 16 399
RS;16709;Santa Bárbara do Sul; 8 122
RS;16733;Santa Cecília do Sul; 1 674
RS;16758;Santa Clara do Sul; 6 887
RS;16808;Santa Cruz do Sul; 133 230
RS;16907;Santa Maria; 271 633
RS;16956;Santa Maria do Herval; 6 340
RS;16972;Santa Margarida do Sul; 2 596
RS;17004;Santana da Boa Vista; 7 024
RS;17103;Sant'Ana do Livramento; 84 421
RS;17202;Santa Rosa; 76 963
RS;17251;Santa Tereza; 1 505
RS;17301;Santa Vitória do Palmar; 30 983
RS;17400;Santiago; 48 938
RS;17509;Santo Ângelo; 76 917
RS;17558;Santo Antônio do Palma; 2 091
RS;17608;Santo Antônio da Patrulha; 42 942
RS;17707;Santo Antônio das Missões; 10 300
RS;17756;Santo Antônio do Planalto; 2 089
RS;17806;Santo Augusto; 13 902
RS;17905;Santo Cristo; 15 320
RS;17954;Santo Expedito do Sul; 2 349
RS;18002;São Borja; 59 676
RS;18051;São Domingos do Sul; 2 754
RS;18101;São Francisco de Assis; 17 618
RS;18200;São Francisco de Paula; 21 893
RS;18309;São Gabriel; 58 487
RS;18408;São Jerônimo; 21 028
RS;18424;São João da Urtiga; 4 461
RS;18432;São João do Polêsine; 2 649
RS;18440;São Jorge; 2 912
RS;18457;São José das Missões; 2 362
RS;18465;São José do Herval; 1 902
RS;18481;São José do Hortêncio; 4 447
RS;18499;São José do Inhacorá; 2 406
RS;18507;São José do Norte; 25 443
RS;18606;São José do Ouro; 6 834
RS;18614;São José do Sul; 2 285
RS;18622;São José dos Ausentes; 4 172
RS;18705;São Leopoldo; 217 410
RS;18804;São Lourenço do Sul; 41 989
RS;18903;São Luiz Gonzaga; 34 752
RS;19000;São Marcos; 21 084
RS;19109;São Martinho; 5 481
RS;19125;São Martinho da Serra; 2 822
RS;19158;São Miguel das Missões; 7 056
RS;19208;São Nicolau; 5 118
RS;19307;São Paulo das Missões; 5 846
RS;19356;São Pedro da Serra; 3 548
RS;19364;São Pedro das Missões; 1 757
RS;19372;São Pedro do Butiá; 3 070
RS;19406;São Pedro do Sul; 15 577
RS;19505;São Sebastião do Caí; 24 428
RS;19604;São Sepé; 21 219
RS;19703;São Valentim; 3 264
RS;19711;São Valentim do Sul; 2 207
RS;19737;São Valério do Sul; 2 543
RS;19752;São Vendelino; 2 251
RS;19802;São Vicente do Sul; 8 097
RS;19901;Sapiranga; 75 648
RS;20008;Sapucaia do Sul; 132 107
RS;20107;Sarandi; 22 851
RS;20206;Seberi; 11 950
RS;20230;Sede Nova; 2 704
RS;20263;Segredo; 6 009
RS;20305;Selbach; 5 107
RS;20321;Senador Salgado Filho; 2 673
RS;20354;Sentinela do Sul; 5 306
RS;20404;Serafina Corrêa; 16 961
RS;20453;Sério; 1 941
RS;20503;Sertão; 5 541
RS;20552;Sertão Santana; 5 863
RS;20578;Sete de Setembro; 1 830
RS;20602;Severiano de Almeida; 3 406
RS;20651;Silveira Martins; 2 149
RS;20677;Sinimbu; 8 578
RS;20701;Sobradinho; 14 226
RS;20800;Soledade; 29 991
RS;20859;Tabaí; 4 461
RS;20909;Tapejara; 24 557
RS;21006;Tapera; 10 592
RS;21105;Tapes; 14 659
RS;21204;Taquara; 53 242
RS;21303;Taquari; 25 198
RS;21329;Taquaruçu do Sul; 3 119
RS;21352;Tavares; 5 212
RS;21402;Tenente Portela; 14 497
RS;21436;Terra de Areia; 10 286
RS;21451;Teutônia; 32 797
RS;21469;Tio Hugo; 3 267
RS;21477;Tiradentes do Sul; 5 129
RS;21493;Toropi; 2 554
RS;21501;Torres; 41 751
RS;21600;Tramandaí; 54 387
RS;21626;Travesseiro; 2 152
RS;21634;Três Arroios; 2 591
RS;21667;Três Cachoeiras; 10 962
RS;21709;Três Coroas; 24 425
RS;21808;Três de Maio; 24 916
RS;21832;Três Forquilhas; 2 760
RS;21857;Três Palmeiras; 4 716
RS;21907;Três Passos; 25 436
RS;21956;Trindade do Sul; 7 556
RS;22004;Triunfo; 27 498
RS;22103;Tucunduva; 5 542
RS;22152;Tunas; 3 681
RS;22186;Tupanci do Sul; 1 374
RS;22202;Tupanciretã; 20 005
RS;22251;Tupandi; 5 029
RS;22301;Tuparendi; 8 363
RS;22327;Turuçu; 3 419
RS;22343;Ubiretama; 1 994
RS;22350;União da Serra; 1 170
RS;22376;Unistalda; 1 995
RS;22400;Uruguaiana; 117 210
RS;22509;Vacaria; 64 187
RS;22525;Vale Verde; 3 150
RS;22533;Vale do Sol; 9 617
RS;22541;Vale Real; 6 058
RS;22558;Vanini; 2 004
RS;22608;Venâncio Aires; 68 653
RS;22707;Vera Cruz; 26 710
RS;22806;Veranópolis; 24 021
RS;22855;Vespasiano Corrêa; 1 818
RS;22905;Viadutos; 4 769
RS;23002;Viamão; 224 116
RS;23101;Vicente Dutra; 4 665
RS;23200;Victor Graeff; 2 780
RS;23309;Vila Flores; 3 646
RS;23358;Vila Lângaro; 2 079
RS;23408;Vila Maria; 4 413
RS;23457;Vila Nova do Sul; 3 863
RS;23507;Vista Alegre; 2 660
RS;23606;Vista Alegre do Prata; 1 590
RS;23705;Vista Gaúcha; 2 783
RS;23754;Vitória das Missões; 3 260
RS;23770;Westfália; 3 098
RS;23804;Xangri-lá; 16 463
MS;203;Água Clara; 16 741
MS;252;Alcinópolis; 4 537
MS;609;Amambai; 39 325
MS;708;Anastácio; 24 107
MS;807;Anaurilândia; 7 653
MS;856;Angélica; 10 729
MS;906;Antônio João; 9 303
MS;1003;Aparecida do Taboado; 27 674
MS;1102;Aquidauana; 46 803
MS;1243;Aral Moreira; 10 748
MS;1508;Bandeirantes; 7 940
MS;1904;Bataguassu; 23 031
MS;2001;Batayporã; 10 712
MS;2100;Bela Vista; 21 613
MS;2159;Bodoquena; 8 567
MS;2209;Bonito; 23 659
MS;2308;Brasilândia; 11 579
MS;2407;Caarapó; 30 612
MS;2605;Camapuã; 13 583
MS;2704;Campo Grande; 897 938
MS;2803;Caracol; 5 036
MS;2902;Cassilândia; 20 988
MS;2951;Chapadão do Sul; 30 993
MS;3108;Corguinho; 4 783
MS;3157;Coronel Sapucaia; 14 161
MS;3207;Corumbá; 96 268
MS;3256;Costa Rica; 26 037
MS;3306;Coxim; 32 151
MS;3454;Deodápolis; 13 663
MS;3488;Dois Irmãos do Buriti; 11 100
MS;3504;Douradina; 5 578
MS;3702;Dourados; 243 368
MS;3751;Eldorado; 11 386
MS;3801;Fátima do Sul; 20 609
MS;3900;Figueirão; 3 539
MS;4007;Glória de Dourados; 10 444
MS;4106;Guia Lopes da Laguna; 9 939
MS;4304;Iguatemi; 13 796
MS;4403;Inocência; 8 404
MS;4502;Itaporã; 24 137
MS;4601;Itaquiraí; 19 433
MS;4700;Ivinhema; 27 821
MS;4809;Japorã; 8 148
MS;4908;Jaraguari; 7 139
MS;5004;Jardim; 23 981
MS;5103;Jateí; 3 586
MS;5152;Juti; 6 729
MS;5202;Ladário; 21 522
MS;5251;Laguna Carapã; 6 799
MS;5400;Maracaju; 45 047
MS;5608;Miranda; 25 536
MS;5681;Mundo Novo; 19 193
MS;5707;Naviraí; 50 457
MS;5806;Nioaque; 13 220
MS;6002;Nova Alvorada do Sul; 21 822
MS;6200;Nova Andradina; 48 563
MS;6259;Novo Horizonte do Sul; 4 721
MS;6275;Paraíso das Águas; 5 510
MS;6309;Paranaíba; 40 957
MS;6358;Paranhos; 12 921
MS;6408;Pedro Gomes; 6 941
MS;6606;Ponta Porã; 92 017
MS;6903;Porto Murtinho; 12 859
MS;7109;Ribas do Rio Pardo; 23 150
MS;7208;Rio Brilhante; 37 601
MS;7307;Rio Negro; 4 841
MS;7406;Rio Verde de Mato Grosso; 19 818
MS;7505;Rochedo; 5 199
MS;7554;Santa Rita do Pardo; 7 027
MS;7695;São Gabriel do Oeste; 29 579
MS;7703;Sete Quedas; 10 994
MS;7802;Selvíria; 8 142
MS;7901;Sidrolândia; 47 118
MS;7935;Sonora; 14 516
MS;7950;Tacuru; 10 808
MS;7976;Taquarussu; 3 625
MS;8008;Terenos; 17 638
MS;8305;Três Lagoas; 132 152
MS;8404;Vicentina; 6 336
MT;102;Acorizal; 5 014
MT;201;Água Boa; 29 219
MT;250;Alta Floresta; 58 613
MT;300;Alto Araguaia; 17 193
MT;359;Alto Boa Vista; 5 639
MT;409;Alto Garças; 13 052
MT;508;Alto Paraguai; 8 009
MT;607;Alto Taquari; 10 904
MT;805;Apiacás; 8 590
MT;1001;Araguaiana; 3 795
MT;1209;Araguainha; 1 010
MT;1258;Araputanga; 14 786
MT;1308;Arenápolis; 10 576
MT;1407;Aripuanã; 24 626
MT;1605;Barão de Melgaço; 7 253
MT;1704;Barra do Bugres; 29 403
MT;1803;Barra do Garças; 69 210
MT;1852;Bom Jesus do Araguaia; 7 280
MT;1902;Brasnorte; 17 004
MT;2504;Cáceres; 89 478
MT;2603;Campinápolis; 15 347
MT;2637;Campo Novo do Parecis; 45 899
MT;2678;Campo Verde; 44 585
MT;2686;Campos de Júlio; 8 822
MT;2694;Canabrava do Norte; 4 485
MT;2702;Canarana; 25 843
MT;2793;Carlinda; 10 332
MT;2850;Castanheira; 7 506
MT;3007;Chapada dos Guimarães; 18 990
MT;3056;Cláudia; 9 593
MT;3106;Cocalinho; 6 220
MT;3205;Colíder; 31 370
MT;3254;Colniza; 25 756
MT;3304;Comodoro; 18 238
MT;3353;Confresa; 35 075
MT;3361;Conquista D'Oeste; 3 760
MT;3379;Cotriguaçu; 11 011
MT;3403;Cuiabá; 650 912
MT;3437;Curvelândia; 4 903
MT;3452;Denise; 7 014
MT;3502;Diamantino; 21 941
MT;3601;Dom Aquino; 7 872
MT;3700;Feliz Natal; 10 521
MT;3809;Figueirópolis D'Oeste; 3 187
MT;3858;Gaúcha do Norte; 8 646
MT;3908;General Carneiro; 6 037
MT;3957;Glória D'Oeste; 2 905
